gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect,effect_GSE267238,effect_GSE128739,all_four_measured,matching_direction_count,all_four_same_direction,minimum_absolute_effect_percentile,mean_absolute_effect_percentile,evidence_scope,candidate_rank,gene_name,gene_biotype,gene_description,tf_family,ensembl_gene_stable_id,ensembl_gene_name,refseq_mrna_id,annotation_source,annotation_release,mapping_status,published_regulator,published_edge_type,published_edge_direction,published_edge_context,studyshield_score,direction_consistency,trimmed_mean_effect_rank,weakest_absolute_effect_rank,heterogeneity,cohort_coverage,cohort_count,studyshield_rank,bootstrap_score_median,bootstrap_score_lower_95,bootstrap_score_upper_95,bootstrap_rank_median,top_k_selection_probability,permutation_count,studyshield_empirical_p,studyshield_bh_fdr,significant_matched_null_go_terms,atlas_claim,regulatory_claim_boundary,protein_measured,protein_log2_BR8_vs_MG,protein_de_log2_ratio,protein_de_p,protein_de_fdr,protein_differential_BR8_vs_MG,phosphosite_de_count,phosphosite_max_abs_log2_ratio,phosphosite_representative_log2_ratio,phosphosite_min_fdr,phosphosite_ids,phosphosite_differential_BR8_vs_MG,protein_support_status,phosphosite_support_status,chromatin_support_status,multiomics_high_confidence,regulatory_candidate_grade,rin1_vs_wt_log2_fold_change,rin1_vs_wt_bh_fdr,rin1_vs_wt_differential,perturbation_support_status,tissue_context_count,tissue_context_direction_consistency,tissue_contexts_concordant,tissue_contexts_measured
Solyc01g008680,0.4362676711309524,0.443388439360119,True,0.4362676711309524,,2.130391059386277,False,3,False,0.2521551724137931,0.3814655172413793,cross_cohort_expression_replication_only,,,,,,gene-Solyc01g008680.4,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.9290701291467064,1.0,0.9650647475039072,0.9082407617320336,0.0286994995847759,0.7142857142857143,5,184,0.931368816613479,0.8958671412818556,0.9676329637992436,88.0,0.894,1000,0.0019980019980019,0.0091789398720091,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,5.0,1.0,Columella;Locular tissue;Placenta;Septum;Total pericarp,Columella;Locular tissue;Placenta;Septum;Total pericarp
Solyc03g033730,-0.4183175223214286,-0.4631173270089286,True,0.4183175223214286,,-0.6602703344799736,False,3,False,0.084051724137931,0.2830459770114942,cross_cohort_expression_replication_only,,,,,,,,,Ensembl Plants BioMart,63,not_mapped_in_export,,,,,-0.5648177111109358,1.0,-0.700085991327751,0.1062712290854195,0.3590966807844551,0.5714285714285714,4,8500,-0.5733074107665312,-0.9355189732142858,-0.4665728337802128,283.0,0.0583501006036217,1000,0.0839160839160839,0.098078244173962,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,,,,
Solyc04g070970,-0.6566685267857144,-0.4162713913690475,True,0.4162713913690475,0.2613041079429861,-3.810056200576543,True,3,False,0.1177829099307159,0.5493810723102652,cross_cohort_expression_replication_only,,Solyc04g070970.4,protein_coding,ABC transporter G family member 27 (AHRD V3.3 *** A0A2G3CMS7_CAPCH) && sp|Q93YS4|AB22G_ARATH ABC transporter G family member 22 OS=Arabidopsis thaliana OX=3702 GN=ABCG22 PE=1 SV=1 && PF01061:ABC-2 type transporter|PF00005:ABC transporter,ABC2_membrane,gene-Solyc04g070970.4,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.5114163201212232,0.8333333333333334,-0.8221564462919233,0.3547322083639032,0.6114910143077575,0.8571428571428571,6,10879,-0.5463288991795798,-0.9722712231159644,-0.2731957661441594,380.0,0.19,1000,0.0759240759240759,0.0900991591528675,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,2.0,0.5,Total pericarp,Outer epidermis;Total pericarp
Solyc05g054330,-0.4040411086309525,-0.4235897972470238,True,0.4040411086309525,,-3.4342843944372365,False,3,False,0.021551724137931,0.3714080459770115,cross_cohort_expression_replication_only,,,,,,,,,Ensembl Plants BioMart,63,not_mapped_in_export,,,,,-0.939881005646228,1.0,-0.9776468740382422,0.9649222124376232,0.0075053551654048,0.5714285714285714,4,123,-0.9399812732682824,-0.9756682426786224,-0.905775669642857,67.0,0.8832997987927566,1000,0.0019980019980019,0.0091789398720091,,frozen_signature_with_partial_replication,no_regulatory_claim,True,-1.2328130110744993,-1.23240150678035,3.30422429340131e-12,3.69408119745294e-11,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc01g099630,-0.4528459821428573,-0.4036574590773811,True,0.4036574590773811,,-5.594061044475826,False,3,False,0.3383620689655172,0.5862068965517241,cross_cohort_expression_replication_only,,,,,,gene-Solyc01g099630.4,XTH1,NM_001246929,Ensembl Plants BioMart,63,one_to_one,,,,,-0.6468053650679436,1.0,-0.9793930293315024,0.0329391537719629,0.3544361057401332,0.8571428571428571,6,4899,-0.6475623399918984,-0.9806990636162728,-0.4906746561155725,236.5,0.276,1000,0.0249750249750249,0.0354385675486592,,frozen_signature_with_partial_replication,no_regulatory_claim,True,-0.915774545135297,-0.915361710786089,6.34746017659246e-10,3.4108963754264703e-09,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc05g054090,-0.4586123511904759,-0.3979259672619047,True,0.3979259672619047,0.1738616625582452,-1.7198711148769918,True,3,False,0.0900692840646651,0.3005345623954766,cross_cohort_expression_replication_only,,Solyc05g054090.3,protein_coding,induced stolen tip protein TUB8-like (AHRD V3.3 *** XP_004239829.1) && - && -,-,gene-Solyc05g054090.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.4507612346602556,0.7142857142857143,-0.631958056002492,0.532648569332355,0.6777927099562051,1.0,7,13547,-0.4521551633459338,-0.9380181110958132,0.3724048913165192,404.5,0.08,1000,0.0839160839160839,0.098078244173962,,frozen_signature_with_partial_replication,no_regulatory_claim,True,-2.1173273191230058,-2.1196151687008813,1.75544950091846e-12,2.18521500898645e-11,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,10.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc12g088350,0.4234444754464286,0.3899507068452382,True,0.3899507068452382,,0.1400672012616748,False,3,False,0.0366379310344827,0.2298850574712644,cross_cohort_expression_replication_only,,,,,,,,,Ensembl Plants BioMart,63,not_mapped_in_export,,,,,0.4281917369508838,0.75,0.5723417458581646,0.1341258858556631,0.4588287763994368,0.5714285714285714,4,14989,0.4344316636978734,0.2757119378049382,0.92939453125,411.0,0.0503018108651911,1000,0.1868131868131868,0.1965562781889312,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,,,,
Solyc05g015360,0.4064418247767857,0.3638974144345238,True,0.3638974144345238,,3.2440531565302466,False,3,False,0.0387931034482758,0.3318965517241379,cross_cohort_expression_replication_only,,,,,,gene-Solyc05g015360.2,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.526967238638242,0.8,0.8273707699160527,0.3765727726139197,0.5258716629020874,0.7142857142857143,5,10188,0.5473220714694701,0.2665047631368002,0.9553513199637976,379.0,0.266,1000,0.0839160839160839,0.098078244173962,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,3.0,1.0,Locular tissue;Placenta;Septum,Locular tissue;Placenta;Septum
Solyc06g053950,0.4723772321428572,0.3536958240327381,True,0.3536958240327381,,2.3572351757499796,False,3,False,0.3297413793103448,0.3979885057471264,cross_cohort_expression_replication_only,,,,,,gene-Solyc06g053950.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.3725816165590282,0.6666666666666666,0.6932350799105272,0.1310018031618232,0.7295867370453082,0.8571428571428571,6,19084,0.3831994809101225,-0.3035495114029076,0.9634720810475484,426.0,0.01,1000,0.2637362637362637,0.270738111446076,,frozen_signature_with_partial_replication,no_regulatory_claim,True,0.8216276955250653,0.8216664182249038,8.40191479868763e-12,8.0731047276471e-11,True,,,,,,False,differential_direction_concordant,none,none,True,binding_plus_independent_perturbation_expression,-1.7895398758676633,0.0002790481980710281,True,binding_plus_independent_perturbation_expression,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc06g051150,0.5607910156250001,0.3338506789434524,True,0.3338506789434524,0.0,0.0262078488169646,True,3,False,0.0138568129330254,0.2917185135780839,cross_cohort_expression_replication_only,,Solyc06g051150.1,protein_coding,Pentatricopeptide repeat-containing protein (AHRD V3.3 *-* A0A2U1NNB9_ARTAN) && sp|Q9C7V5|PP104_ARATH Putative pentatricopeptide repeat-containing protein At1g64310 OS=Arabidopsis thaliana OX=3702 GN=PCMP-E65 PE=3 SV=1 && PF13041:PPR repeat family,-,gene-Solyc06g051150.1,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.3763949958817703,0.6666666666666666,0.3999032890959348,0.0,0.4062942703646683,0.8571428571428571,6,18821,0.3948869839372881,0.1996017517904407,0.6576478126248156,438.0,0.0,1000,0.1158841158841158,0.1308278096599264,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,,,,
Solyc04g071590,0.5196242559523809,0.3322986421130952,True,0.3322986421130952,0.3161752809367497,-0.1472591040861552,True,3,False,0.043103448275862,0.300228458230469,cross_cohort_expression_replication_only,,Solyc04g071590.3,protein_coding,Abscisic acid stress ripening 3 && sp|P37220|ASR3_SOLLC Abscisic stress-ripening protein 3 OS=Solanum lycopersicum OX=4081 GN=ASR3 PE=3 SV=2 && PF02496:ABA/WDS induced protein,-,gene-Solyc04g071590.3,ASR3,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.2613730684884185,0.5714285714285714,-0.0249095128185936,0.4704544145596959,0.7846933263941185,1.0,7,29333,-0.2645834882057939,-0.5423440874671612,0.5688777937189208,446.0,0.01,1000,0.8111888111888111,0.8129408388587653,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,6.0,0.5,Columella;Parenchyma;Total pericarp,Columella;Inner epidermis;Parenchyma;Seeds;Total pericarp;Vascular tissue
Solyc11g071980,-0.4297688802083333,-0.3155459449404761,True,0.3155459449404761,,-0.1416427530499228,False,3,False,0.0387931034482758,0.2011494252873563,cross_cohort_expression_replication_only,,,,,,,,,Ensembl Plants BioMart,63,not_mapped_in_export,,,,,-0.6842138768153204,1.0,-0.8003963342895434,0.4659909001900593,0.2369580014901679,0.4285714285714285,3,3848,-0.6901383072378868,-0.9323506980555976,-0.6386090981619157,212.0,0.3995943204868154,1000,0.1008991008991009,0.1158841158841158,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,6.0,1.0,Columella;Locular tissue;Placenta;Seeds;Septum;Total pericarp,Columella;Locular tissue;Placenta;Seeds;Septum;Total pericarp
Solyc11g056680,-0.5428059895833333,-0.3035539899553572,True,0.3035539899553572,0.0976421092523134,-5.084541583640723,True,3,False,0.0577367205542725,0.4853393525523612,cross_cohort_expression_replication_only,,Solyc11g056680.1,protein_coding,Leucine-rich repeat receptor-like protein (AHRD V3.3 *** H6V788_MALDO) && sp|Q00874|DR100_ARATH DNA damage-repair/toleration protein DRT100 OS=Arabidopsis thaliana OX=3702 GN=DRT100 PE=2 SV=2 && PF13855:Leucine rich repeat|PF08263:Leucine rich repeat N-terminal domain,LRRNT_2,gene-Solyc11g056680.1,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.6199006659921585,0.8571428571428571,-0.98277494291363,0.500763930929113,0.520245198440663,1.0,7,5723,-0.6200877601150311,-0.9938464292779782,-0.3446749572731428,241.0,0.334,1000,0.0129870129870129,0.0269016697588126,,frozen_signature_with_partial_replication,no_regulatory_claim,True,-0.1513231744261748,,,,False,,,,,,False,measured_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,10.0,0.8,Collenchyma;Columella;Inner epidermis;Outer epidermis;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp
Solyc03g078150,-0.4049479166666667,-0.2991303943452381,True,0.2991303943452381,0.4364259629921192,-1.0447477989253997,True,3,False,0.0258620689655172,0.1577183045313371,cross_cohort_expression_replication_only,,Solyc03g078150.3,protein_coding,Amino acid transporter family protein (AHRD V3.3 *** S8E0T7_9LAMI) && sp|O80668|AVT1A_ARATH Amino acid transporter AVT1A OS=Arabidopsis thaliana OX=3702 GN=AVT1A PE=2 SV=2 && PF01490:Transmembrane amino acid transporter protein,Aa_trans,gene-Solyc03g078150.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.5799634314909724,0.8571428571428571,-0.8315673734940312,0.6285276974042857,0.5820535201677105,1.0,7,7795,-0.5818902562717309,-0.8975743990976794,-0.3052741958643149,336.0,0.246,1000,0.0289710289710289,0.0391911295701383,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,8.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Septum;Total pericarp
Solyc11g042940,-0.4112025669642857,-0.2895856584821429,True,0.2895856584821429,,-2.230447724514775,False,3,False,0.0711206896551724,0.2277298850574712,cross_cohort_expression_replication_only,,,,,,,,,Ensembl Plants BioMart,63,not_mapped_in_export,,,,,-0.58309759791894,1.0,-0.7516167930125283,0.134817796787856,0.3565258733039796,0.5714285714285714,4,7616,-0.5836445795381321,-0.941241132457918,-0.4807338453270968,267.0,0.0784708249496981,1000,0.0989010989010989,0.1138712404221089,,frozen_signature_with_partial_replication,no_regulatory_claim,True,-0.5616091103836658,,,,False,,,,,,False,measured_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,8.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Parenchyma;Placenta;Septum;Total pericarp
Solyc06g048440,-0.7476981026785714,-0.2870977492559524,True,0.2870977492559524,0.0259158516832113,0.3934181605770878,True,2,False,0.0346420323325635,0.3410958529107271,cross_cohort_expression_replication_only,,Solyc06g048440.3,protein_coding,DNA-directed RNA polymerase subunit beta'' (AHRD V3.3 *-* A0A1W5HN85_9ORYZ) && - && PF07172:Glycine rich protein family,-,gene-Solyc06g048440.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.2861370710834366,0.5,-0.293393027888353,0.3562400816141464,0.7139334990924877,0.8571428571428571,6,26714,-0.2956349124270463,-0.6164659454819295,0.4902928300300173,444.0,0.014,1000,0.6943056943056943,0.6973113466619961,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,6.0,1.0,Columella;Locular tissue;Placenta;Seeds;Septum;Total pericarp,Columella;Locular tissue;Placenta;Seeds;Septum;Total pericarp
Solyc07g062550,-0.4413713727678571,-0.2854236421130952,True,0.2854236421130952,,-3.8702872189809896,False,3,False,0.2823275862068966,0.4051724137931035,cross_cohort_expression_replication_only,,,,,,,,,Ensembl Plants BioMart,63,not_mapped_in_export,,,,,-0.7293180147029041,1.0,-0.8522145650935367,0.4991403530842453,0.2050545499634116,0.5714285714285714,4,2755,-0.7302688785629871,-0.9509818937126864,-0.6596451974024947,191.0,0.647887323943662,1000,0.0169830169830169,0.0305431003105421,,frozen_signature_with_partial_replication,no_regulatory_claim,True,-1.2998944343394034,-1.3007994085043355,2.90993380819042e-14,7.58460166779956e-13,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,binding_only_or_no_significant_perturbation,11.0,1.0,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Parenchyma;Placenta;Seeds;Septum;Total pericarp;Vascular tissue
Solyc12g100270,0.4584960937500001,0.2771112351190475,True,0.2771112351190475,-1.4241596518984971,1.5785375075384476,True,3,False,0.2219827586206896,0.3199435573783547,cross_cohort_expression_replication_only,,Solyc12g100270.2,protein_coding,Fatty acid hydroxylase superfamily (AHRD V3.3 *** A0A2U1L8N4_ARTAN) && sp|F4HVY0|CER1_ARATH Very-long-chain aldehyde decarbonylase CER1 OS=Arabidopsis thaliana OX=3702 GN=CER1 PE=1 SV=1 && PF04116:Fatty acid hydroxylase superfamily|PF12076:WAX2 C-terminal domain,-,gene-Solyc12g100270.2,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.4924730718087618,0.8571428571428571,0.7951686736721705,0.2803287625277812,0.6644318107646486,1.0,7,11713,0.4933526033740529,0.2238791809250181,0.93753875944248,383.0,0.224,1000,0.0539460539460539,0.0669277246817353,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,3.0,1.0,Columella;Total pericarp;Vascular tissue,Columella;Total pericarp;Vascular tissue
Solyc11g065350,-0.4015997023809525,-0.2727864583333332,True,0.2727864583333332,0.1782373540170985,-1.0940788727724944,True,3,False,0.0021551724137931,0.1281593433941228,cross_cohort_expression_replication_only,,Solyc11g065350.2,protein_coding,ABC transporter G family member 12 (AHRD V3.3 *** A0A2G3B9R8_CAPCH) && sp|Q8RWI9|AB15G_ARATH ABC transporter G family member 15 OS=Arabidopsis thaliana OX=3702 GN=ABCG15 PE=2 SV=2 && PF01061:ABC-2 type transporter|PF00005:ABC transporter,ABC2_membrane,gene-Solyc11g065350.2,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.533831158952553,0.8333333333333334,-0.7868266695541717,0.4322999319882113,0.5602397058048777,0.8571428571428571,6,9880,-0.5463976423663964,-0.9165318328569414,-0.2580304880049147,368.5,0.202,1000,0.0839160839160839,0.098078244173962,,frozen_signature_with_partial_replication,no_regulatory_claim,True,-1.5974329602911723,-1.6105329520551956,1.74732532001553e-07,5.01622333472161e-07,True,,,,,,False,differential_direction_concordant,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,9.0,0.6666666666666666,Columella;Locular tissue;Placenta;Seeds;Septum;Total pericarp,Collenchyma;Columella;Inner epidermis;Locular tissue;Outer epidermis;Placenta;Seeds;Septum;Total pericarp
Solyc05g050290,0.4821893601190475,0.2630208333333331,True,0.2630208333333331,,0.1089064436769435,False,3,False,0.0323275862068965,0.2622126436781609,cross_cohort_expression_replication_only,,,,,,gene-Solyc05g050290.3,,,Ensembl Plants BioMart,63,one_to_one,,,,,0.3514496801684666,0.6,0.4523730240024885,0.0,0.4280122379176478,0.7142857142857143,5,20863,0.3638149839341293,0.1236050502232143,0.7382623029305437,441.5,0.03,1000,0.0329670329670329,0.0440827184343034,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,,,,
Solyc04g053010,-0.4585425967261905,-0.2624976748511905,True,0.2624976748511905,0.0,-0.0823438779931572,True,3,False,0.0138568129330254,0.1683348928884287,cross_cohort_expression_replication_only,,Solyc04g053010.1,protein_coding,Auxin-responsive protein SAUR65 (AHRD V3.3 *** A0A2G2Y5L8_CAPAN) && sp|F4I1H5|SAU63_ARATH Auxin-responsive protein SAUR63 OS=Arabidopsis thaliana OX=3702 GN=SAUR63 PE=2 SV=1 && PF02519:Auxin responsive protein,Auxin_inducible,gene-Solyc04g053010.1,,,Ensembl Plants BioMart,63,one_to_one,,,,,-0.4097838772880737,0.6666666666666666,-0.5575937323733287,0.0,0.4228741523258694,0.8571428571428571,6,16460,-0.41289410764251,-0.8390279022203314,-0.2037767666687963,424.0,0.044,1000,0.0549450549450549,0.0679853479853479,,frozen_signature_with_partial_replication,no_regulatory_claim,False,,,,,,,,,,,,not_measured,none,none,False,expression_only_or_binding_only,,,,no_admitted_binding_record,6.0,1.0,Collenchyma;Inner epidermis;Outer epidermis;Parenchyma;Septum;Total pericarp,Collenchyma;Inner epidermis;Outer epidermis;Parenchyma;Septum;Total pericarp
