gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect,effect_GSE267238,effect_GSE128739,all_four_measured,matching_direction_count,all_four_same_direction,minimum_absolute_effect_percentile,mean_absolute_effect_percentile,evidence_scope,candidate_rank,gene_name,gene_biotype,gene_description,tf_family
Solyc01g108860,-0.4916643415178572,-0.1404041108630953,True,0.1404041108630953,-0.8245589764938214,-2.0360953666586465,True,4,True,0.13577586206896552,0.2920731464521781,cross_cohort_expression_replication_only,276,Solyc01g108860.3,protein_coding,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (AHRD V3.3 *** A0A2U1MKU7_ARTAN) && sp|Q9FFF6|JOX2_ARATH Jasmonate-induced oxygenase 2 OS=Arabidopsis thaliana OX=3702 GN=JOX2 PE=1 SV=1 && PF03171:2OG-Fe(II) oxygenase superfamily|PF14226:non-haem dioxygenase in morphine synthesis N-terminal,2OG-FeII_Oxy
Solyc03g116370,-0.4634486607142856,-0.2571905226934524,True,0.2571905226934524,-0.30931089538324447,-3.1458139425705776,True,4,True,0.13394919168591224,0.32120281516285737,cross_cohort_expression_replication_only,277,Solyc03g116370.3,protein_coding,Microtubule-associated protein RP/EB family member 1C (AHRD V3.3 *** A0A2G3B798_CAPCH) && sp|Q9FJJ5|EB1B_ARATH Microtubule-associated protein RP/EB family member 1B OS=Arabidopsis thaliana OX=3702 GN=EB1B PE=1 SV=1 && PF03271:EB1-like C-terminal motif|PF00307:Calponin homology (CH) domain,CH
Solyc02g087870,-0.4198172433035713,-0.4388950892857143,True,0.4198172433035713,-2.8527770824212717,-2.826896743896855,True,4,True,0.1336206896551724,0.4782081209683841,cross_cohort_expression_replication_only,278,Solyc02g087870.3,protein_coding,ABC transporter (AHRD V3.3 *** A0A200QEZ6_9MAGN) && sp|Q9LJX0|AB19B_ARATH ABC transporter B family member 19 OS=Arabidopsis thaliana OX=3702 GN=ABCB19 PE=1 SV=1 && PF00664:ABC transporter transmembrane region|PF00005:ABC transporter,ABC_membrane
Solyc01g090730,-0.4216192336309524,-0.2517903645833333,True,0.2517903645833333,-0.6508593823260121,-1.0463986390498063,True,4,True,0.1336206896551724,0.1828126244325874,cross_cohort_expression_replication_only,279,Solyc01g090730.3,protein_coding,Squamosa promoter binding protein 8b && sp|Q8GXL3|SPL8_ARATH Squamosa promoter-binding-like protein 8 OS=Arabidopsis thaliana OX=3702 GN=SPL8 PE=1 SV=2 && PF03110:SBP domain,SBP
Solyc09g092580,-0.5211937313988095,-0.1361316499255952,True,0.1361316499255952,-1.2547958294981179,-2.626489787313038,True,4,True,0.1314655172413793,0.37932403241220036,cross_cohort_expression_replication_only,280,Solyc09g092580.4,protein_coding,Cytochrome (AHRD V3.3 *** A0A2G2ZTD7_CAPAN) && sp|O65782|C83B1_ARATH Cytochrome P450 83B1 OS=Arabidopsis thaliana OX=3702 GN=CYP83B1 PE=1 SV=1 && PF00067:Cytochrome P450,p450
Solyc06g061170,0.4193754650297618,0.3407156808035714,True,0.3407156808035714,1.170016875127856,3.704966096842443,True,4,True,0.1314655172413793,0.36477537429322293,cross_cohort_expression_replication_only,281,Solyc06g061170.3,protein_coding,Mitochondrial carnitine/acylcarnitine carrier-like protein (AHRD V3.3 *** A0A2G2ZAG7_CAPAN) && sp|Q93XM7|MCAT_ARATH Mitochondrial carnitine/acylcarnitine carrier-like protein OS=Arabidopsis thaliana OX=3702 GN=BOU PE=1 SV=1 && PF00153:Mitochondrial carrier protein,Mito_carr
Solyc05g056170,-0.4347679501488095,-0.4166317894345239,True,0.4166317894345239,-0.2963287943214,-1.5306514736260162,True,4,True,0.12933025404157045,0.2823325635103926,cross_cohort_expression_replication_only,282,Solyc05g056170.3,protein_coding,Phenylalanine ammonia-lyase (AHRD V3.3 *** A0A2G2WVC6_CAPBA) && sp|Q50EX7|PAL1_PETHY Phenylalanine ammonia-lyase 1 OS=Petunia hybrida OX=4102 GN=PAL1 PE=1 SV=1 && PF00221:Aromatic amino acid lyase,-
Solyc02g069670,-0.419096447172619,-0.4639834449404763,True,0.419096447172619,-3.289046576946109,-3.785605546836033,True,4,True,0.12931034482758622,0.5594153161583181,cross_cohort_expression_replication_only,283,Solyc02g069670.4,protein_coding,"alpha-glucosidase (AHRD V3.3 *** A0A2I4FA71_9ROSI) && sp|O04893|AGLU_SPIOL Alpha-glucosidase OS=Spinacia oleracea OX=3562 PE=1 SV=1 && PF16863:N-terminal barrel of NtMGAM and CtMGAM, maltase-glucoamylase|PF01055:Glycosyl hydrolases family 31|PF13802:Galactose mutarotase-like",Glyco_hydro_31
Solyc08g077550,-0.421566917782738,-0.1356375558035714,True,0.1356375558035714,-0.8093331871500408,-1.933268769507839,True,4,True,0.12931034482758622,0.18962530859281673,cross_cohort_expression_replication_only,284,Solyc08g077550.3,protein_coding,Novel plant snare && sp|Q944A9|NPS11_ARATH Novel plant SNARE 11 OS=Arabidopsis thaliana OX=3702 GN=NPSN11 PE=1 SV=2 && PF03908:Sec20,-
Solyc09g092430,-0.418701171875,-0.6249302455357142,True,0.418701171875,-3.5115496109111044,-4.241208196723032,True,4,True,0.1271551724137931,0.6499723759655969,cross_cohort_expression_replication_only,285,Solyc09g092430.3,protein_coding,Selenium-binding protein (AHRD V3.3 *** A0A200Q5C9_9MAGN) && sp|O23264|SEBP1_ARATH Selenium-binding protein 1 OS=Arabidopsis thaliana OX=3702 GN=SBP1 PE=1 SV=1 && PF05694:56kDa selenium binding protein (SBP56),-
Solyc07g008620,0.4923386346726192,0.1347772507440475,True,0.1347772507440475,2.214583834750817,3.247066758413506,True,4,True,0.1271551724137931,0.45130206259456873,cross_cohort_expression_replication_only,286,Solyc07g008620.1,protein_coding,EIX receptor 1 && sp|Q6JN47|EIX1_SOLLC Receptor-like protein EIX1 OS=Solanum lycopersicum OX=4081 GN=EIX1 PE=2 SV=2 && PF08263:Leucine rich repeat N-terminal domain|PF13855:Leucine rich repeat,LRRNT_2
Solyc12g096570,0.5442475818452381,0.1345912388392856,True,0.1345912388392856,1.8226706589688937,4.403925012531791,True,4,True,0.125,0.5311168571314805,cross_cohort_expression_replication_only,287,Solyc12g096570.1,protein_coding,auxin-regulated gene involved in organ size (AHRD V3.3 -** AT3G59900.1) && - && -,-
Solyc10g006880,0.418398902529762,0.2078915550595237,True,0.2078915550595237,1.261881103114943,4.981020308051665,True,4,True,0.125,0.3842888926495182,cross_cohort_expression_replication_only,288,Solyc10g006880.3,protein_coding,NAC domain protein && sp|Q9LD44|NAC56_ARATH NAC transcription factor 56 OS=Arabidopsis thaliana OX=3702 GN=NAC056 PE=2 SV=1 && PF02365:No apical meristem (NAM) protein,NAM
Solyc10g086710,0.497802734375,0.1334054129464285,True,0.1334054129464285,1.1257396099200832,1.3709275879582583,True,4,True,0.12284482758620689,0.29334609182129484,cross_cohort_expression_replication_only,289,Solyc10g086710.3,protein_coding,PAR1 (AHRD V3.3 *** A0A200R4T9_9MAGN) && - && PF06521:PAR1 protein,-
Solyc12g088700,-0.4182942708333333,-0.590547107514881,True,0.4182942708333333,-2.9746706176602014,-3.5311100764405365,True,4,True,0.1206896551724138,0.5674561499561998,cross_cohort_expression_replication_only,290,Solyc12g088700.1,protein_coding,Glycosyltransferase (AHRD V3.3 *** A0A2U1PZD4_ARTAN) && sp|Q5H861|GT4A_SOLAA Nuatigenin 3-beta-glucosyltransferase OS=Solanum aculeatissimum OX=267265 GN=GT4A PE=1 SV=1 && PF00201:UDP-glucoronosyl and UDP-glucosyl transferase,UDPGT
Solyc10g076710,-0.4454171316964286,-0.1329520089285713,True,0.1329520089285713,-2.850142168012169,-4.332559966262192,True,4,True,0.1206896551724138,0.48355747790077247,cross_cohort_expression_replication_only,291,Solyc10g076710.3,protein_coding,"Phosphoinositide phospholipase C (AHRD V3.3 *** O49950_SOLTU) && sp|Q39033|PLCD2_ARATH Phosphoinositide phospholipase C 2 OS=Arabidopsis thaliana OX=3702 GN=PLC2 PE=1 SV=1 && PF00388:Phosphatidylinositol-specific phospholipase C, X domain|PF00387:Phosphatidylinositol-specific phospholipase C, Y domain|PF00168:C2 domain|PF09279:Phosphoinositide-specific phospholipase C, efhand-like",PI-PLC-X
Solyc11g006020,-0.5436314174107144,-0.3347574869791666,True,0.3347574869791666,-2.0312197159463374,-0.9517872401481015,True,4,True,0.1206896551724138,0.4504920064505853,cross_cohort_expression_replication_only,292,Solyc11g006020.2,protein_coding,"NADH dehydrogenase-like complex O (AHRD V3.3 *-* A0A0F7GY98_9ASPA) && sp|Q9S829|NDHO_ARATH NAD(P)H-quinone oxidoreductase subunit O, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ndhO PE=2 SV=1 && PF11910:Cyanobacterial and plant NDH-1 subunit O",-
Solyc03g045070,-0.4207124255952381,-0.1287144252232143,True,0.1287144252232143,-2.5116048701080973,-1.3780242587879363,True,4,True,0.11853448275862069,0.2813532790475432,cross_cohort_expression_replication_only,293,Solyc03g045070.1,protein_coding,ammonium transporter AF118858 && sp|Q9FVN0|AMT13_SOLLC Ammonium transporter 1 member 3 OS=Solanum lycopersicum OX=4081 GN=AMT1-3 PE=2 SV=1 && PF00909:Ammonium Transporter Family,Ammonium_transp
Solyc07g065290,0.4181780133928571,0.2135300409226191,True,0.2135300409226191,0.9617332661309606,3.0819893725104928,True,4,True,0.11853448275862069,0.2684060683284224,cross_cohort_expression_replication_only,294,Solyc07g065290.3,protein_coding,"Zinc finger transcription factor 51 && sp|Q9SJ41|C3H18_ARATH Zinc finger CCCH domain-containing protein 18 OS=Arabidopsis thaliana OX=3702 GN=At2g05160 PE=2 SV=1 && PF00076:RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)|PF12872:OST-HTH/LOTUS domain",RRM_1
Solyc10g051020,0.5265183221726191,0.4501255580357143,True,0.4501255580357143,1.0966368664762598,0.916522496056249,True,4,True,0.11637931034482758,0.42084718682806405,cross_cohort_expression_replication_only,295,Solyc10g051020.2,protein_coding,Cytochrome P450 (AHRD V3.3 *** A0A2U1MAN7_ARTAN) && sp|H2DH21|C7A29_PANGI Cytochrome P450 CYP72A219 OS=Panax ginseng OX=4054 PE=2 SV=1 && PF00067:Cytochrome P450,p450
Solyc04g064940,-0.4763532366071429,-0.1272147042410715,True,0.1272147042410715,-0.37043021770308304,-1.2582820547689446,True,4,True,0.11637931034482758,0.22106444612566695,cross_cohort_expression_replication_only,296,Solyc04g064940.3,protein_coding,Receptor-like protein kinase 2 (AHRD V3.3 *** A0A314KW93_NICAT) && sp|Q9LHP4|RGI1_ARATH LRR receptor-like serine/threonine-protein kinase RGI1 OS=Arabidopsis thaliana OX=3702 GN=RGI1 PE=1 SV=1 && PF13855:Leucine rich repeat|PF00069:Protein kinase domain,Pkinase
Solyc08g078870,0.4613676525297618,0.4264787946428571,True,0.4264787946428571,0.2541835736747142,3.1407798346919247,True,4,True,0.11547344110854503,0.38662698096679143,cross_cohort_expression_replication_only,297,Solyc08g078870.3,protein_coding,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein (AHRD V3.3 *** A0A2U1PU47_ARTAN) && sp|P14009|14KD_DAUCA 14 kDa proline-rich protein DC2.15 OS=Daucus carota OX=4039 PE=2 SV=1 && PF14547:Hydrophobic seed protein,-
Solyc03g005780,-0.4838285900297619,-0.1472923642113096,True,0.1472923642113096,-2.9939969879321575,-0.8976375227386263,True,4,True,0.11422413793103449,0.38545980329696583,cross_cohort_expression_replication_only,298,Solyc03g005780.3,protein_coding,"Chlorophyll a-b binding protein && sp|P07369|CB2G_SOLLC Chlorophyll a-b binding protein 3C, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CAB3C PE=3 SV=1 && PF00504:Chlorophyll A-B binding protein",-
Solyc06g072700,-0.4180152529761904,-0.3691057477678571,True,0.3691057477678571,-1.732178505345718,-2.3949681617257714,True,4,True,0.11422413793103449,0.3582787489049932,cross_cohort_expression_replication_only,299,Solyc06g072700.3,protein_coding,Heavy metal-associated isoprenylated plant protein (AHRD V3.3 *-* A0A2R6PUZ2_ACTCH) && sp|Q9C5D3|HIP7_ARATH Heavy metal-associated isoprenylated plant protein 7 OS=Arabidopsis thaliana OX=3702 GN=HIPP07 PE=1 SV=1 && PF00403:Heavy-metal-associated domain,HMA
Solyc03g122130,0.4178931826636906,0.4302804129464287,True,0.4178931826636906,1.8213917343443868,2.7012587225511067,True,4,True,0.11206896551724138,0.4039231106155929,cross_cohort_expression_replication_only,300,Solyc03g122130.3,protein_coding,Peroxisomal (S)-2-hydroxy-acid oxidase GLO4 (AHRD V3.3 *** A0A2G3D0F6_CAPCH) && sp|Q9LJH5|GLO4_ARATH Peroxisomal (S)-2-hydroxy-acid oxidase GLO4 OS=Arabidopsis thaliana OX=3702 GN=GLO4 PE=2 SV=1 && PF01070:FMN-dependent dehydrogenase,FMN_dh
Solyc10g050980,0.7902599516369049,0.1175130208333333,True,0.1175130208333333,0.4339670149574675,2.2887239112242463,True,4,True,0.10991379310344827,0.39151593732579437,cross_cohort_expression_replication_only,301,Solyc10g050980.1,protein_coding,Unknown protein && - && -,-
Solyc09g005560,0.5317499069940477,0.3167550223214285,True,0.3167550223214285,0.9446507184016023,0.8506488842446117,True,4,True,0.10775862068965517,0.3508028390539142,cross_cohort_expression_replication_only,302,Solyc09g005560.4,protein_coding,Trihelix transcription factor GT-3b (AHRD V3.3 *-* A0A1U8EDU3_CAPAN) && sp|Q9SDW0|TGT3A_ARATH Trihelix transcription factor GT-3a OS=Arabidopsis thaliana OX=3702 GN=GT-3A PE=1 SV=1 && PF13837:Myb/SANT-like DNA-binding domain,-
Solyc07g049370,-0.4176897321428571,-0.1602783203125,True,0.1602783203125,-1.26358739173294,-2.2484486543046303,True,4,True,0.10775862068965517,0.23669815640678504,cross_cohort_expression_replication_only,303,Solyc07g049370.2,protein_coding,"Glucan endo-1 && sp|Q9ZU91|E133_ARATH Glucan endo-1,3-beta-glucosidase 3 OS=Arabidopsis thaliana OX=3702 GN=At2g01630 PE=2 SV=2 && PF07983:X8 domain|PF00332:Glycosyl hydrolases family 17",Glyco_hydro_17
Solyc02g089140,0.7799944196428571,0.1736828031994048,True,0.1736828031994048,0.23023212639817045,1.360387216228094,True,4,True,0.10623556581986143,0.3589942362825516,cross_cohort_expression_replication_only,304,Solyc02g089140.3,protein_coding,B12D protein (AHRD V3.3 *** A0A2U1M961_ARTAN) && - && -,-
Solyc11g020330,0.4442545572916668,0.1151646205357143,True,0.1151646205357143,1.3686421924545762,3.688851299591077,True,4,True,0.10560344827586207,0.34869121804571157,cross_cohort_expression_replication_only,305,Solyc11g020330.1,protein_coding,leer-sHSP small heat shock protein && sp|P19244|HSP41_PEA 22.7 kDa class IV heat shock protein OS=Pisum sativum OX=3888 GN=HSP22.7 PE=2 SV=1 && PF00011:Hsp20/alpha crystallin family,-
Solyc10g080540,-0.4162713913690477,-0.1376371837797618,True,0.1376371837797618,-1.2793519022396207,-0.9876126648085318,True,4,True,0.10560344827586207,0.18455094767858565,cross_cohort_expression_replication_only,306,Solyc10g080540.2,protein_coding,Homeobox-leucine zipper protein HOX27 (AHRD V3.3 *** A0A2G3BH29_CAPCH) && sp|P46665|HAT14_ARATH Homeobox-leucine zipper protein HAT14 OS=Arabidopsis thaliana OX=3702 GN=HAT14 PE=2 SV=3 && PF00046:Homeodomain|PF02183:Homeobox associated leucine zipper,Homeobox
Solyc02g083450,-0.4221772693452383,-0.2097051711309523,True,0.2097051711309523,-0.229320819438245,-1.7594175787478021,True,4,True,0.10392609699769054,0.17899876562873296,cross_cohort_expression_replication_only,307,Solyc02g083450.3,protein_coding,Eukaryotic aspartyl protease family protein (AHRD V3.3 *** A0A2U1LT79_ARTAN) && sp|Q8VYV9|APF1_ARATH Aspartyl protease family protein 1 OS=Arabidopsis thaliana OX=3702 GN=APF1 PE=2 SV=1 && PF14541:Xylanase inhibitor C-terminal|PF14543:Xylanase inhibitor N-terminal,-
Solyc02g092110,0.4161551339285715,0.3801153273809524,True,0.3801153273809524,1.3772241954055588,2.400267911047672,True,4,True,0.10344827586206896,0.3309496197340129,cross_cohort_expression_replication_only,308,Solyc02g092110.3,protein_coding,Phytosulfokines 3 (AHRD V3.3 *** A0A2I0WHI7_9ASPA) && sp|Q9M2Y0|PSK3_ARATH Phytosulfokines 3 OS=Arabidopsis thaliana OX=3702 GN=PSK3 PE=2 SV=2 && -,-
Solyc02g092580,0.4799572172619048,0.2201276506696428,True,0.2201276506696428,0.22359346396419827,1.074616764816684,True,4,True,0.10161662817551963,0.2360722604921558,cross_cohort_expression_replication_only,309,Solyc02g092580.3,protein_coding,Peroxidase (AHRD V3.3 *** K4BD54_SOLLC) && sp|Q9SZE7|PER51_ARATH Peroxidase 51 OS=Arabidopsis thaliana OX=3702 GN=PER51 PE=2 SV=1 && PF00141:Peroxidase,-
Solyc02g065530,-0.4160039992559524,-0.154936290922619,True,0.154936290922619,-0.5269320704712022,-3.7054490156257383,True,4,True,0.10129310344827586,0.25604866807358445,cross_cohort_expression_replication_only,310,Solyc02g065530.5,protein_coding,Hexosyltransferase (AHRD V3.11 *** tr_A0A2G2XBK6_A0A2G2XBK6_CAPBA) && sp|Q0GXS4|NFP_MEDTR Serine/threonine receptor-like kinase NFP OS=Medicago truncatula OX=3880 GN=NFP PE=1 SV=1 && PF07714:Protein tyrosine kinase,Pkinase_Tyr
Solyc05g007120,-0.4149576822916666,-0.2926141648065476,True,0.2926141648065476,-2.763048348057318,-4.612757880116499,True,4,True,0.09913793103448276,0.48536548339571556,cross_cohort_expression_replication_only,311,Solyc05g007120.4,protein_coding,Leucine-rich repeat protein kinase family protein (AHRD V3.3 *** A0A2U1LJE3_ARTAN) && sp|Q9M9S4|Y1143_ARATH Probable LRR receptor-like serine/threonine-protein kinase At1g14390 OS=Arabidopsis thaliana OX=3702 GN=At1g14390 PE=1 SV=1 && PF00069:Protein kinase domain|PF13855:Leucine rich repeat,Pkinase
Solyc02g083700,-0.4260602678571427,-0.1145542689732144,True,0.1145542689732144,-1.577689835321583,-1.7369115045178725,True,4,True,0.09913793103448276,0.25140359958588837,cross_cohort_expression_replication_only,312,Solyc02g083700.4,protein_coding,Alpha-mannosidase (AHRD V3.3 *** A0A1U8FVM7_CAPAN) && sp|C0HJB3|MANA_CANEN Alpha-mannosidase OS=Canavalia ensiformis OX=3823 PE=1 SV=1 && PF01074:Glycosyl hydrolases family 38 N-terminal domain|PF17677:Glycosyl hydrolases family 38 C-terminal beta sandwich domain|PF07748:Glycosyl hydrolases family 38 C-terminal domain|PF09261:Alpha mannosidase middle domain,-
Solyc07g063850,0.4414760044642857,0.1690266927083333,True,0.1690266927083333,0.20656272834822081,0.9240535618268398,True,4,True,0.09699769053117784,0.16649080194313928,cross_cohort_expression_replication_only,313,Solyc07g063850.3,protein_coding,IAA-amido synthetase 3-9 && sp|Q9LSQ4|GH36_ARATH Indole-3-acetic acid-amido synthetase GH3.6 OS=Arabidopsis thaliana OX=3702 GN=GH3.6 PE=1 SV=1 && PF03321:GH3 auxin-responsive promoter,-
Solyc10g024430,0.5172991071428572,0.1998291015625,True,0.1998291015625,1.1186718849212194,0.7302666906964395,True,4,True,0.09482758620689655,0.3056226108943219,cross_cohort_expression_replication_only,314,Solyc10g024430.1,protein_coding,Unknown protein && - && -,-
Solyc07g017600,-0.41455078125,-0.289608909970238,True,0.289608909970238,-1.2606037306175,-2.611396252162521,True,4,True,0.09482758620689655,0.28618997371983756,cross_cohort_expression_replication_only,315,Solyc07g017600.3,protein_coding,Pectinesterase (AHRD V3.3 *** A0A1U8F5L9_CAPAN) && sp|Q43062|PME_PRUPE Pectinesterase/pectinesterase inhibitor PPE8B OS=Prunus persica OX=3760 PE=2 SV=1 && PF01095:Pectinesterase|PF04043:Plant invertase/pectin methylesterase inhibitor,-
Solyc03g117690,-0.4142833891369048,-0.2362699962797619,True,0.2362699962797619,-1.726834776840976,-2.2923576342205867,True,4,True,0.09051724137931035,0.290352243768416,cross_cohort_expression_replication_only,316,Solyc03g117690.3,protein_coding,Eukaryotic aspartyl protease family protein (AHRD V3.3 *** A0A2U1P524_ARTAN) && sp|Q8S9J6|ASPA_ARATH Aspartyl protease family protein At5g10770 OS=Arabidopsis thaliana OX=3702 GN=At5g10770 PE=2 SV=1 && PF14543:Xylanase inhibitor N-terminal|PF14541:Xylanase inhibitor C-terminal,-
Solyc06g005300,0.414155505952381,0.3120930989583333,True,0.3120930989583333,0.6007761704421991,1.5596056529980529,True,4,True,0.08836206896551724,0.21171458150832204,cross_cohort_expression_replication_only,317,Solyc06g005300.5,protein_coding,UPA23 (AHRD V3.11 *** tr_C8YZB5_C8YZB5_CAPAN) && - && PF07795:Protein of unknown function (DUF1635),-
Solyc08g006310,-0.4141206287202382,-0.3672456287202381,True,0.3672456287202381,-2.4716409209334023,-2.634654660225832,True,4,True,0.08620689655172414,0.40246600501712193,cross_cohort_expression_replication_only,318,Solyc08g006310.3,protein_coding,Cellulose synthase-like C4 && sp|Q9SB75|CSLC5_ARATH Probable xyloglucan glycosyltransferase 5 OS=Arabidopsis thaliana OX=3702 GN=CSLC5 PE=1 SV=1 && PF13632:Glycosyl transferase family group 2,-
